ID,Funcionario_ID,Data_Pesquisa,NPS_Lideranca,Resultado_Pesquisa_Clima,Alertas_Comportamentais
2392,2301,2023-12-01,8,7.38,
2393,2488,2023-12-01,4,8.73,
2394,489,2023-12-01,8,5.05,
2395,2045,2023-12-01,5,7.18,
2396,2375,2023-12-01,9,7.56,
2397,2095,2023-12-01,2,6.99,
2398,943,2023-12-01,2,5.73,
2399,1061,2023-12-01,5,7.92,
2400,1053,2023-12-01,4,7.6,
2401,1870,2023-12-01,1,6.59,Isolamento da equipe
2402,1829,2023-12-01,3,7.43,
2403,2292,2023-12-01,0,7.76,
2404,937,2023-12-01,2,8.45,
2405,541,2023-12-01,2,8.34,
2406,477,2023-12-01,10,9.35,
2407,1472,2023-12-01,0,7.93,
2408,1146,2023-12-01,10,8.91,Baixa participação em reuniões
2409,2059,2023-12-01,4,8.4,
2410,695,2023-12-01,1,8.82,
2411,442,2023-12-01,4,8.36,
2412,81,2023-12-01,8,6.87,
2413,2496,2023-12-01,10,6.27,
2414,2966,2023-12-01,9,5.15,
2415,65,2023-12-01,6,7.89,
2416,1721,2023-12-01,10,5.94,
2417,2403,2023-12-01,7,6.35,Desmotivação observada
2418,430,2023-12-01,10,8.27,
2419,2904,2023-12-01,4,9.13,
2420,2663,2023-12-01,7,7.5,
2421,2031,2023-12-01,5,9.37,
2422,2800,2023-12-01,1,8.1,
2423,1939,2023-12-01,5,5.55,
2424,1924,2023-12-01,6,5.95,
2425,2938,2023-12-01,5,6.2,
2426,1376,2023-12-01,1,6.43,
2427,1514,2023-12-01,6,8.43,
2428,183,2023-12-01,2,6.78,
2429,2474,2023-12-01,10,6.36,
2430,149,2023-12-01,6,6.37,Baixa participação em reuniões
2431,2302,2023-12-01,3,5.53,Desmotivação observada
2432,2627,2023-12-01,8,8.9,
2433,1676,2023-12-01,4,8.2,
2434,906,2023-12-01,9,8.67,
2435,692,2023-12-01,2,7.44,Baixa participação em reuniões
2436,956,2023-12-01,9,6.56,
2437,2982,2023-12-01,3,7.31,
2438,1240,2023-12-01,4,6.23,
2439,1956,2023-12-01,8,6.97,Desmotivação observada
2440,1468,2023-12-01,1,9.1,
2441,907,2023-12-01,1,7.6,
2442,1483,2023-12-01,5,8.17,
2443,2099,2023-12-01,5,5.8,
2444,199,2023-12-01,0,7.02,
2445,926,2023-12-01,8,7.74,
2446,2793,2023-12-01,7,5.18,
2447,2346,2023-12-01,10,5.99,
2448,1480,2023-12-01,2,7.58,
2449,1105,2023-12-01,0,8.93,
2450,487,2023-12-01,3,7.45,
2451,2891,2023-12-01,1,7.23,Falta de comunicação
2452,1119,2023-12-01,0,6.56,
2453,304,2023-12-01,10,9.04,
2454,397,2023-12-01,6,6.02,
2455,1037,2023-12-01,0,8.59,
2456,280,2023-12-01,7,5.35,
2457,2703,2023-12-01,0,6.49,
2458,889,2023-12-01,4,8.46,
2459,934,2023-12-01,6,5.1,
2460,2089,2023-12-01,2,7.83,
2461,2028,2023-12-01,6,7.28,Desmotivação observada
2462,2980,2023-12-01,0,9.21,
2463,686,2023-12-01,1,7.76,
2464,2879,2023-12-01,0,6.31,
2465,1623,2023-12-01,9,8.48,Desmotivação observada
2466,1382,2023-12-01,0,9.28,
2467,2692,2023-12-01,10,7.71,
2468,2155,2023-12-01,2,8.6,
2469,1428,2023-12-01,1,8.83,
2470,2867,2023-12-01,9,8.66,
2471,10,2023-12-01,3,9.19,
2472,877,2023-12-01,5,8.21,Conflitos interpessoais
2473,1824,2023-12-01,8,6.16,
2474,2553,2023-12-01,6,6.25,
2475,2785,2023-12-01,9,7.08,
2476,2328,2023-12-01,2,9.34,
2477,134,2023-12-01,5,5.37,
2478,1946,2023-12-01,10,5.58,
2479,1974,2023-12-01,7,5.8,
2480,1183,2023-12-01,1,8.89,Desmotivação observada
2481,2015,2023-12-01,2,5.66,Conflitos interpessoais
2482,1402,2023-12-01,2,7.58,
2483,254,2023-12-01,5,7.73,
2484,2957,2023-12-01,10,9.09,
2485,898,2023-12-01,0,9.15,
2486,121,2023-12-01,0,8.89,
2487,179,2023-12-01,4,9.02,
2488,1018,2023-12-01,4,7.6,
2489,534,2023-12-01,6,5.51,
2490,1487,2023-12-01,4,6.14,
2491,2406,2023-12-01,0,9.02,
2492,2596,2023-12-01,9,8.32,
2493,2788,2023-12-01,9,6.93,
2494,2307,2023-12-01,2,5.84,
2495,762,2023-12-01,1,6.87,
2496,2506,2023-12-01,3,6.27,
2497,316,2023-12-01,2,6.28,
2498,1717,2023-12-01,10,9.45,
2499,1950,2023-12-01,5,6.74,
2500,2628,2023-12-01,2,5.13,
2501,2159,2023-12-01,2,5.65,
2502,2290,2023-12-01,2,9.43,
2503,833,2023-12-01,3,7.26,
2504,536,2023-12-01,2,6.87,
2505,1975,2023-12-01,10,5.21,
2506,2978,2023-12-01,0,5.59,
2507,2933,2023-12-01,10,5.4,Isolamento da equipe
2508,499,2023-12-01,5,8.5,Baixa participação em reuniões
2509,2975,2023-12-01,2,5.69,
2510,684,2023-12-01,9,6.56,
2511,2714,2023-12-01,6,6.47,
2512,2566,2023-12-01,3,8.5,
2513,1773,2023-12-01,2,6.57,
2514,644,2023-12-01,10,7.99,
2515,970,2023-12-01,1,7.92,
2516,258,2023-12-01,10,7.03,
2517,214,2023-12-01,7,8.48,
2518,2204,2023-12-01,7,5.47,
2519,2997,2023-12-01,5,7.19,
2520,1067,2023-12-01,10,7.95,
2521,528,2023-12-01,2,6.42,
2522,1227,2023-12-01,8,6.58,
2523,2269,2023-12-01,4,6.18,Baixa participação em reuniões
2524,872,2023-12-01,10,5.95,
2525,951,2023-12-01,2,5.36,
2526,972,2023-12-01,2,5.8,
2527,1000,2023-12-01,0,6.03,
2528,1587,2023-12-01,6,9.16,
2529,1133,2023-12-01,6,5.17,
2530,1913,2023-12-01,4,8.43,
2531,1399,2023-12-01,1,6.18,
2532,627,2023-12-01,4,9.33,
2533,391,2023-12-01,2,6.43,
2534,2071,2023-12-01,7,9.45,
2535,1632,2023-12-01,2,9.43,
2536,1078,2023-12-01,1,7.62,
2537,1301,2023-12-01,8,5.94,
2538,192,2023-12-01,4,8.0,
2539,185,2023-12-01,4,6.45,
2540,1887,2023-12-01,7,5.35,
2541,1609,2023-12-01,0,5.29,
2542,2249,2023-12-01,2,8.02,
2543,2225,2023-12-01,4,6.58,Desmotivação observada
2544,1255,2023-12-01,4,7.01,Isolamento da equipe
2545,2893,2023-12-01,6,6.02,
2546,988,2023-12-01,2,5.06,
2547,178,2023-12-01,3,5.69,
2548,484,2023-12-01,4,9.42,
2549,1441,2023-12-01,0,5.63,
2550,2236,2023-12-01,1,6.75,
2551,186,2023-12-01,9,7.85,
2552,2148,2023-12-01,0,6.87,
2553,2172,2023-12-01,4,7.54,
2554,1338,2023-12-01,2,9.3,
2555,766,2023-12-01,1,8.8,
2556,642,2023-12-01,6,6.04,
2557,1004,2023-12-01,8,5.16,
2558,1768,2023-12-01,5,6.63,
2559,402,2023-12-01,4,7.44,
2560,2769,2023-12-01,4,9.37,
2561,2046,2023-12-01,5,7.37,
2562,1392,2023-12-01,1,6.29,
2563,597,2023-12-01,9,5.23,
2564,748,2023-12-01,2,8.2,
2565,1213,2023-12-01,3,8.11,
2566,1011,2023-12-01,2,5.69,
2567,357,2023-12-01,6,7.56,Conflitos interpessoais
2568,448,2023-12-01,8,7.75,Isolamento da equipe
2569,515,2023-12-01,2,5.37,
2570,105,2023-12-01,2,6.64,
2571,2612,2023-12-01,1,5.18,
2572,2168,2023-12-01,1,6.99,Desmotivação observada
2573,309,2023-12-01,8,6.89,
2574,313,2023-12-01,0,5.25,
2575,520,2023-12-01,7,7.27,
2576,2624,2023-12-01,4,5.5,
2577,2752,2023-12-01,1,6.18,
2578,1447,2023-12-01,7,9.28,
2579,776,2023-12-01,9,6.68,
2580,2364,2023-12-01,8,5.19,
2581,2858,2023-12-01,1,6.94,
2582,2873,2023-12-01,8,8.74,
2583,1383,2023-12-01,7,7.57,
2584,1801,2023-12-01,0,8.69,
2585,1417,2023-12-01,9,8.8,
2586,2767,2023-12-01,1,7.06,
2587,1307,2023-12-01,6,7.35,
2588,1869,2023-12-01,6,7.41,
2589,240,2023-12-01,2,6.1,
2590,1941,2023-12-01,5,9.21,
2591,2951,2023-12-01,7,7.88,
2592,2676,2023-12-01,1,8.44,
2593,1234,2023-12-01,0,7.68,
2594,176,2023-12-01,1,8.54,
2595,861,2023-12-01,1,7.19,
2596,132,2023-12-01,1,5.43,
2597,68,2023-12-01,9,8.32,
2598,2112,2023-12-01,2,6.18,
2599,1143,2023-12-01,9,7.4,
2600,1997,2023-12-01,6,6.81,
2601,2379,2023-12-01,3,8.12,
2602,797,2023-12-01,5,8.02,
2603,1292,2023-12-01,8,7.91,
2604,2814,2023-12-01,2,7.29,
2605,1745,2023-12-01,2,8.36,
2606,2055,2023-12-01,9,9.42,Conflitos interpessoais
2607,637,2023-12-01,9,6.99,Isolamento da equipe
2608,5,2023-12-01,2,7.46,
2609,2614,2023-12-01,7,6.03,
2610,1532,2023-12-01,9,5.92,
2611,1593,2023-12-01,8,6.55,Baixa participação em reuniões
2612,2238,2023-12-01,3,9.01,
2613,2630,2023-12-01,0,6.57,
2614,2847,2023-12-01,1,8.89,
2615,1906,2023-12-01,0,9.11,
2616,2107,2023-12-01,6,7.97,
2617,2888,2023-12-01,1,5.06,
2618,177,2023-12-01,1,5.48,
2619,1091,2023-12-01,3,5.87,
2620,543,2023-12-01,4,5.46,
2621,2598,2023-12-01,5,7.14,Falta de comunicação
2622,2180,2023-12-01,0,9.35,
2623,1698,2023-12-01,0,8.92,
2624,219,2023-12-01,2,8.96,
2625,832,2023-12-01,4,9.13,
2626,1498,2023-12-01,2,7.9,
2627,2376,2023-12-01,4,5.22,
2628,1770,2023-12-01,9,5.1,Baixa participação em reuniões
2629,1478,2023-12-01,4,8.84,Conflitos interpessoais
2630,1610,2023-12-01,1,9.31,
2631,2390,2023-12-01,4,7.98,
2632,1546,2023-12-01,1,6.56,
2633,2923,2023-12-01,0,8.04,
2634,2265,2023-12-01,4,8.67,
2635,269,2023-12-01,7,6.63,
2636,864,2023-12-01,10,6.43,
2637,449,2023-12-01,3,9.21,
2638,139,2023-12-01,7,8.89,
2639,2591,2023-12-01,2,7.0,
2640,894,2023-12-01,10,7.35,
2641,2382,2023-12-01,3,5.67,Conflitos interpessoais
2642,1766,2023-12-01,6,7.6,
2643,443,2023-12-01,1,5.53,
2644,1164,2023-12-01,0,9.1,
2645,2552,2023-12-01,10,5.17,
2646,659,2023-12-01,0,7.49,
2647,1065,2023-12-01,1,8.49,
2648,9,2023-12-01,8,6.53,
2649,963,2023-12-01,0,8.12,
2650,1150,2023-12-01,6,8.64,
2651,215,2023-12-01,4,8.8,
2652,457,2023-12-01,6,5.11,
2653,598,2023-12-01,7,9.24,
2654,362,2023-12-01,7,6.57,
2655,871,2023-12-01,0,5.58,
2656,2380,2023-12-01,7,6.09,Falta de comunicação
2657,2820,2023-12-01,6,8.56,
2658,492,2023-12-01,7,7.98,
2659,90,2023-12-01,7,8.85,
2660,293,2023-12-01,1,7.04,
2661,2157,2023-12-01,7,5.86,
2662,697,2023-12-01,3,6.59,
2663,750,2023-12-01,10,8.17,
2664,1603,2023-12-01,1,5.71,Baixa participação em reuniões
2665,2402,2023-12-01,6,9.49,
2666,1665,2023-12-01,8,9.24,
2667,1222,2023-12-01,4,7.03,
2668,1527,2023-12-01,0,9.18,
2669,386,2023-12-01,7,5.35,
2670,1758,2023-12-01,8,5.06,
2671,890,2023-12-01,6,9.21,
2672,1271,2023-12-01,3,6.18,
2673,318,2023-12-01,0,6.92,
2674,997,2023-12-01,8,7.78,
2675,93,2023-12-01,5,7.51,
2676,1566,2023-12-01,7,7.18,
2677,1080,2023-12-01,10,9.17,
2678,2866,2023-12-01,1,9.37,
2679,498,2023-12-01,3,8.38,
2680,2195,2023-12-01,1,8.53,
2681,2014,2023-12-01,4,8.24,Desmotivação observada
2682,1719,2023-12-01,2,6.95,
2683,2589,2023-12-01,3,7.14,Falta de comunicação
2684,1412,2023-12-01,7,5.37,
2685,226,2023-12-01,6,6.33,
2686,1561,2023-12-01,10,8.94,
2687,2884,2023-12-01,5,5.74,
2688,2415,2023-12-01,3,7.63,
2689,2518,2023-12-01,3,8.36,
2690,2323,2023-12-01,6,5.71,
2691,2175,2023-12-01,9,7.9,
2692,1490,2023-12-01,5,5.49,Falta de comunicação
2693,2313,2023-12-01,8,7.32,Isolamento da equipe
2694,506,2023-12-01,9,5.49,
2695,1657,2023-12-01,1,5.03,
2696,564,2023-12-01,1,7.48,
2697,783,2023-12-01,10,7.95,
2698,1260,2023-12-01,3,9.28,
2699,2849,2023-12-01,10,8.56,
2700,1879,2023-12-01,9,5.84,Desmotivação observada
2701,2252,2023-12-01,10,5.35,
2702,1795,2023-12-01,10,8.61,
2703,1875,2023-12-01,4,7.3,Baixa participação em reuniões
2704,2152,2023-12-01,10,7.86,
2705,2499,2023-12-01,8,8.21,
2706,1439,2023-12-01,9,5.97,
2707,891,2023-12-01,10,7.31,
2708,740,2023-12-01,1,5.71,
2709,2193,2023-12-01,9,5.61,Desmotivação observada
2710,2970,2023-12-01,8,5.97,
2711,935,2023-12-01,4,8.89,
2712,2690,2023-12-01,6,5.01,Isolamento da equipe
2713,801,2023-12-01,5,6.15,
2714,2504,2023-12-01,5,8.53,
2715,672,2023-12-01,6,7.78,
2716,958,2023-12-01,4,8.23,
2717,1340,2023-12-01,3,5.78,
2718,2527,2023-12-01,10,7.72,
2719,209,2023-12-01,4,9.22,
2720,1600,2023-12-01,4,6.17,
2721,359,2023-12-01,6,7.8,
2722,66,2023-12-01,3,6.31,
2723,927,2023-12-01,7,5.09,
2724,950,2023-12-01,9,9.08,
2725,529,2023-12-01,8,8.57,
2726,954,2023-12-01,8,7.26,
2727,517,2023-12-01,7,8.33,
2728,1351,2023-12-01,8,8.66,Falta de comunicação
2729,324,2023-12-01,3,7.02,
2730,1481,2023-12-01,5,7.41,
2731,1877,2023-12-01,7,5.41,Isolamento da equipe
2732,639,2023-12-01,2,8.48,
2733,2744,2023-12-01,3,8.25,
2734,435,2023-12-01,9,6.94,
2735,327,2023-12-01,10,8.73,
2736,138,2023-12-01,2,9.17,
2737,2369,2023-12-01,5,9.47,
2738,765,2023-12-01,6,7.95,
2739,1775,2023-12-01,10,9.46,
2740,2882,2023-12-01,3,7.11,
2741,2470,2023-12-01,7,8.59,
2742,1628,2023-12-01,2,6.21,
2743,779,2023-12-01,3,8.31,
2744,680,2023-12-01,4,5.14,Baixa participação em reuniões
2745,868,2023-12-01,0,7.59,
2746,2010,2023-12-01,3,5.3,
2747,2544,2023-12-01,3,7.69,Desmotivação observada
2748,2126,2023-12-01,3,6.8,
2749,478,2023-12-01,6,6.86,
2750,1476,2023-12-01,6,6.74,
2751,2435,2023-12-01,3,6.83,
2752,103,2023-12-01,3,7.75,Baixa participação em reuniões
2753,1026,2023-12-01,9,8.85,
2754,2911,2023-12-01,9,8.94,
2755,788,2023-12-01,6,8.99,
2756,76,2023-12-01,2,6.25,
2757,533,2023-12-01,9,5.99,
2758,234,2023-12-01,6,9.4,
2759,1464,2023-12-01,6,6.68,
2760,2124,2023-12-01,3,8.22,
2761,2356,2023-12-01,4,7.9,
2762,447,2023-12-01,4,5.22,
2763,1920,2023-12-01,1,8.34,
2764,1323,2023-12-01,0,9.35,
2765,2308,2023-12-01,10,5.86,
2766,1267,2023-12-01,1,7.53,
2767,1844,2023-12-01,8,5.47,
2768,1545,2023-12-01,10,9.38,Conflitos interpessoais
2769,433,2023-12-01,7,6.8,
2770,1040,2023-12-01,6,6.44,
2771,1074,2023-12-01,6,5.37,
2772,621,2023-12-01,1,7.09,
2773,2414,2023-12-01,4,5.62,
2774,1178,2023-12-01,0,8.49,
2775,1843,2023-12-01,0,6.54,
2776,539,2023-12-01,1,5.5,
2777,615,2023-12-01,10,5.45,
2778,1017,2023-12-01,5,6.8,
2779,2961,2023-12-01,2,9.21,
2780,2101,2023-12-01,8,8.68,
2781,1777,2023-12-01,5,9.45,
2782,1534,2023-12-01,0,7.75,
2783,1647,2023-12-01,2,7.42,
2784,2187,2023-12-01,8,7.74,Falta de comunicação
2785,1214,2023-12-01,8,9.15,
2786,2950,2023-12-01,7,8.53,
2787,2266,2023-12-01,10,6.34,
2788,507,2023-12-01,0,5.51,Baixa participação em reuniões
2789,2926,2023-12-01,8,8.18,
2790,431,2023-12-01,4,5.06,
2791,1219,2023-12-01,9,8.08,
2792,2079,2023-12-01,1,7.47,Falta de comunicação
2793,2616,2023-12-01,8,7.85,
2794,775,2023-12-01,5,5.67,
2795,582,2023-12-01,9,5.18,
2796,160,2023-12-01,3,6.39,
2797,2958,2023-12-01,9,8.75,
2798,727,2023-12-01,0,8.19,
2799,2121,2023-12-01,4,6.27,
2800,804,2023-12-01,4,6.47,
2801,1631,2023-12-01,4,5.66,
2802,1370,2023-12-01,3,5.69,
2803,1761,2023-12-01,10,6.63,
2804,1388,2023-12-01,0,7.37,
2805,910,2023-12-01,9,8.93,
2806,1949,2023-12-01,3,5.8,
2807,1157,2023-12-01,4,5.57,
2808,2712,2023-12-01,4,5.67,
2809,967,2023-12-01,5,6.2,Falta de comunicação
2810,945,2023-12-01,1,5.15,
2811,346,2023-12-01,7,6.43,
2812,2513,2023-12-01,10,9.04,
2813,43,2023-12-01,4,5.07,
2814,905,2023-12-01,8,9.28,
2815,53,2023-12-01,10,5.67,
2816,936,2023-12-01,1,8.73,
2817,1038,2023-12-01,5,6.43,
2818,330,2023-12-01,10,7.19,
2819,565,2023-12-01,3,8.23,
2820,2719,2023-12-01,7,6.05,Conflitos interpessoais
2821,785,2023-12-01,0,8.13,
2822,2763,2023-12-01,5,5.74,
2823,1121,2023-12-01,5,9.13,
2824,1458,2023-12-01,7,9.36,Falta de comunicação
2825,2865,2023-12-01,1,9.26,
2826,2764,2023-12-01,3,8.24,
2827,203,2023-12-01,2,5.29,
2828,1268,2023-12-01,10,6.12,
2829,287,2023-12-01,9,8.85,
2830,1070,2023-12-01,0,5.17,Falta de comunicação
2831,1368,2023-12-01,10,7.92,
2832,1820,2023-12-01,7,9.48,
2833,707,2023-12-01,10,7.82,
2834,1621,2023-12-01,8,5.86,
2835,1289,2023-12-01,7,6.02,
2836,573,2023-12-01,7,5.48,
2837,1115,2023-12-01,8,8.43,
2838,2248,2023-12-01,2,5.44,
2839,782,2023-12-01,0,6.65,
2840,297,2023-12-01,0,8.0,
2841,2833,2023-12-01,0,6.34,
2842,1638,2023-12-01,3,9.47,
2843,2619,2023-12-01,5,5.1,
2844,731,2023-12-01,5,8.49,
2845,1005,2023-12-01,8,5.6,
2846,99,2023-12-01,5,7.59,
2847,1279,2023-12-01,7,7.71,
2848,600,2023-12-01,2,5.9,
2849,1846,2023-12-01,6,5.86,Falta de comunicação
2850,1475,2023-12-01,0,7.42,
2851,1612,2023-12-01,1,9.38,
2852,1290,2023-12-01,2,5.72,
2853,2759,2023-12-01,4,6.89,
2854,2918,2023-12-01,2,8.31,
2855,1954,2023-12-01,7,6.25,
2856,1235,2023-12-01,2,6.43,
2857,1972,2023-12-01,1,7.18,
2858,2913,2023-12-01,9,9.16,
2859,1993,2023-12-01,10,8.14,
2860,445,2023-12-01,9,6.61,
2861,1199,2023-12-01,6,6.78,
2862,2711,2023-12-01,2,9.45,
2863,1684,2023-12-01,2,7.53,
2864,953,2023-12-01,1,6.67,
2865,2533,2023-12-01,1,5.67,
2866,2815,2023-12-01,0,5.41,
2867,2564,2023-12-01,1,8.75,
2868,792,2023-12-01,0,7.96,
2869,213,2023-12-01,10,7.41,
2870,1390,2023-12-01,10,7.33,
2871,2318,2023-12-01,9,6.97,
2872,2087,2023-12-01,6,7.61,
2873,2220,2023-12-01,1,8.84,
2874,2890,2023-12-01,5,8.85,
2875,29,2023-12-01,5,5.62,
2876,869,2023-12-01,10,5.86,
2877,1168,2023-12-01,8,8.66,
2878,811,2023-12-01,9,9.31,
2879,2680,2023-12-01,9,7.29,Desmotivação observada
2880,2348,2023-12-01,3,5.86,
2881,2838,2023-12-01,10,9.09,
2882,1834,2023-12-01,10,9.27,
2883,2315,2023-12-01,2,9.46,Desmotivação observada
2884,1509,2023-12-01,3,9.06,
2885,2601,2023-12-01,5,5.16,
2886,1918,2023-12-01,9,6.42,
2887,1479,2023-12-01,8,6.38,
2888,1892,2023-12-01,5,8.51,
2889,2450,2023-12-01,6,7.35,
2890,156,2023-12-01,3,6.29,
2891,2275,2023-12-01,5,9.2,
2892,2218,2023-12-01,6,9.4,
2893,481,2023-12-01,5,9.44,Baixa participação em reuniões
2894,1991,2023-12-01,8,8.46,
2895,2770,2023-12-01,5,7.5,
2896,2993,2023-12-01,8,7.75,
2897,315,2023-12-01,8,8.83,
2898,2487,2023-12-01,9,6.11,Baixa participação em reuniões
2899,2207,2023-12-01,6,7.66,
2900,381,2023-12-01,6,5.62,
2901,95,2023-12-01,0,8.98,Isolamento da equipe
2902,1092,2023-12-01,8,6.16,
2903,2305,2023-12-01,0,8.38,
2904,267,2023-12-01,10,5.32,
2905,1345,2023-12-01,6,5.96,
2906,1602,2023-12-01,10,7.12,
2907,2908,2023-12-01,1,9.36,
2908,1423,2023-12-01,1,8.4,
2909,2508,2023-12-01,8,8.73,
2910,251,2023-12-01,9,8.62,
2911,2846,2023-12-01,7,9.0,
2912,855,2023-12-01,7,5.01,
2913,986,2023-12-01,7,8.6,
2914,2387,2023-12-01,1,6.05,
2915,2288,2023-12-01,1,8.39,
2916,2377,2023-12-01,2,6.12,
2917,2118,2023-12-01,0,6.64,
2918,1658,2023-12-01,7,7.85,
2919,1462,2023-12-01,8,9.2,
2920,1589,2023-12-01,7,6.73,
2921,1825,2023-12-01,4,8.31,
2922,1124,2023-12-01,2,6.94,
2923,299,2023-12-01,7,5.34,
2924,208,2023-12-01,7,7.42,
2925,114,2023-12-01,10,6.54,
2926,2784,2023-12-01,6,7.75,
2927,2710,2023-12-01,10,5.54,
2928,252,2023-12-01,4,8.27,
2929,2462,2023-12-01,8,6.43,
2930,2635,2023-12-01,7,5.24,
2931,1132,2023-12-01,0,5.82,Conflitos interpessoais
2932,1731,2023-12-01,6,8.02,
2933,1701,2023-12-01,0,5.44,
2934,823,2023-12-01,4,7.17,
2935,2200,2023-12-01,8,6.02,
2936,1237,2023-12-01,9,7.3,
2937,1024,2023-12-01,7,6.37,
2938,1580,2023-12-01,1,5.19,
2939,2987,2023-12-01,0,8.17,Baixa participação em reuniões
2940,1687,2023-12-01,9,6.93,
2941,1068,2023-12-01,1,6.43,
2942,1197,2023-12-01,7,6.2,
2943,1835,2023-12-01,9,7.55,
2944,1574,2023-12-01,6,5.57,
2945,2212,2023-12-01,1,8.12,
2946,1578,2023-12-01,4,7.18,
2947,2276,2023-12-01,9,9.0,
2948,2812,2023-12-01,4,8.06,
2949,2009,2023-12-01,5,7.97,
2950,1116,2023-12-01,0,6.38,
2951,1411,2023-12-01,4,6.24,
2952,125,2023-12-01,9,7.75,
2953,2461,2023-12-01,6,5.03,
2954,2054,2023-12-01,10,8.6,
2955,1184,2023-12-01,3,8.97,
2956,2526,2023-12-01,2,9.11,
2957,2905,2023-12-01,4,6.36,
2958,2003,2023-12-01,0,7.15,
2959,308,2023-12-01,10,9.22,
2960,2953,2023-12-01,9,6.59,
2961,996,2023-12-01,2,6.5,
2962,1712,2023-12-01,9,6.95,
2963,424,2023-12-01,8,8.44,
2964,14,2023-12-01,5,8.72,
2965,1107,2023-12-01,3,7.92,Baixa participação em reuniões
2966,605,2023-12-01,9,7.42,
2967,2765,2023-12-01,9,9.21,
2968,1674,2023-12-01,4,6.76,Desmotivação observada
2969,1474,2023-12-01,3,6.87,
2970,947,2023-12-01,10,8.82,Falta de comunicação
2971,603,2023-12-01,10,8.55,
2972,2064,2023-12-01,5,6.21,
2973,1118,2023-12-01,6,5.28,
2974,2477,2023-12-01,9,6.29,
2975,2485,2023-12-01,7,9.37,
2976,1549,2023-12-01,1,8.74,Conflitos interpessoais
2977,1112,2023-12-01,1,6.91,
2978,2131,2023-12-01,7,8.32,
2979,1787,2023-12-01,2,5.46,
2980,1703,2023-12-01,10,6.32,
2981,754,2023-12-01,9,9.22,Falta de comunicação
2982,581,2023-12-01,10,7.24,
2983,1130,2023-12-01,9,9.0,Isolamento da equipe
2984,2008,2023-12-01,0,8.29,
2985,2841,2023-12-01,0,8.69,
2986,373,2023-12-01,2,6.06,
2987,1515,2023-12-01,9,6.23,
2988,2090,2023-12-01,9,7.14,
2989,601,2023-12-01,10,7.39,
2990,343,2023-12-01,9,8.56,
2991,911,2023-12-01,0,5.64,
2992,628,2023-12-01,1,6.45,
2993,2422,2023-12-01,10,7.6,
2994,2534,2023-12-01,3,9.32,Isolamento da equipe
2995,1492,2023-12-01,7,6.29,
2996,2166,2023-12-01,3,8.43,
2997,1049,2023-12-01,8,6.21,
2998,56,2023-12-01,6,8.42,Desmotivação observada
2999,998,2023-12-01,3,9.29,
3000,2597,2023-12-01,10,5.33,
3001,475,2023-12-01,9,9.39,Conflitos interpessoais
3002,1850,2023-12-01,6,9.17,
3003,71,2023-12-01,8,8.8,
3004,1759,2023-12-01,7,7.7,
3005,1799,2023-12-01,5,5.15,
3006,1791,2023-12-01,4,7.33,
3007,197,2023-12-01,2,6.88,Conflitos interpessoais
3008,860,2023-12-01,9,5.91,
3009,895,2023-12-01,0,8.56,
3010,2062,2023-12-01,3,8.4,
3011,591,2023-12-01,4,5.67,
3012,2370,2023-12-01,3,7.45,
3013,915,2023-12-01,0,8.68,
3014,2609,2023-12-01,7,6.2,
3015,2715,2023-12-01,7,9.12,
3016,441,2023-12-01,8,9.3,
3017,360,2023-12-01,5,7.65,
3018,2852,2023-12-01,6,9.4,Conflitos interpessoais
3019,225,2023-12-01,6,5.2,
3020,1304,2023-12-01,6,8.28,Desmotivação observada
3021,375,2023-12-01,9,6.5,
3022,1672,2023-12-01,2,8.41,
3023,1400,2023-12-01,6,5.84,
3024,2469,2023-12-01,6,5.13,
3025,509,2023-12-01,7,5.57,
3026,1639,2023-12-01,5,8.39,
3027,2161,2023-12-01,10,8.13,Falta de comunicação
3028,1001,2023-12-01,5,9.34,
3029,1625,2023-12-01,0,9.29,
3030,1318,2023-12-01,4,7.93,
3031,1056,2023-12-01,7,5.11,
3032,2897,2023-12-01,0,6.43,
3033,857,2023-12-01,1,6.64,
3034,1558,2023-12-01,1,7.35,
3035,764,2023-12-01,0,7.35,
3036,2631,2023-12-01,1,5.78,
3037,2347,2023-12-01,7,9.42,
3038,1837,2023-12-01,7,7.31,
3039,657,2023-12-01,2,9.04,
3040,216,2023-12-01,4,5.34,Isolamento da equipe
3041,1044,2023-12-01,5,8.33,
3042,2363,2023-12-01,0,7.86,
3043,2689,2023-12-01,8,9.3,
3044,87,2023-12-01,5,5.19,
3045,1865,2023-12-01,1,5.51,Falta de comunicação
3046,2802,2023-12-01,3,8.98,
3047,1010,2023-12-01,0,8.55,
3048,2959,2023-12-01,1,6.03,Isolamento da equipe
3049,1573,2023-12-01,8,7.89,
3050,2312,2023-12-01,2,9.3,
3051,991,2023-12-01,0,5.82,
3052,1185,2023-12-01,0,6.52,
3053,275,2023-12-01,4,6.36,
3054,1494,2023-12-01,5,5.87,
3055,300,2023-12-01,9,5.56,
3056,109,2023-12-01,8,5.25,
3057,1202,2023-12-01,4,6.8,Falta de comunicação
3058,2776,2023-12-01,9,7.27,
3059,2707,2023-12-01,10,8.7,
3060,414,2023-12-01,0,9.27,
3061,2682,2023-12-01,3,8.14,
3062,2780,2023-12-01,2,6.47,
3063,1908,2023-12-01,7,6.92,
3064,648,2023-12-01,2,8.87,
